f_room_type,f_neighbourhood_cleansed,f_parking_free_vs_paid,f_parking_type,f_parking_on_vs_off_premises,euro_price_day,p_host_response_rate,n_accommodates,n_bedrooms,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_airconditioning,d_balcony,d_bathtub,d_bedlinens,d_breakfast,d_changingtable,d_cleaningproducts,d_complimentarybreakfastbuffet,d_conditioner,d_dedicatedworkspace,d_dedicatedworkspacetable,d_diningareafor12people,d_dryer,d_espressomachine,d_gasstove,d_hairdryer,d_hangers,d_hottub,d_inductionstove,d_ironingboard,d_laundromatnearby,d_luggagestorage,d_nespressomachine,d_piano,d_pool,d_portableairconditioning,d_roomdarkeningshades,d_samsungrefrigerator,d_sunloungers,d_valetparkingu2014u20ac30day,d_wifi,d_windowacunit,n_accommodates2,f_bathroom,f_number_of_reviews,n_days_since2,n_days_since3,f_minimum_nights,price,id,neighbourhood_cleansed,room_type,property_type,parking_free_vs_paid,parking_type,parking_on_vs_off_premises,ln_price,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,ln_review_scores_rating
Apt,Centro Storico,No_parking,No_parking,No_parking,45,NA,4,2,1,NA,2,0.05,2,5,1221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1490841,1820316861,2,45,19959424,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.8066624897703196,1.3862943611198906,1.9218120556728056,1.6094379124341003,1.0986122886681098,7.107425474110705,50.51549687003777,359.03512929146603,NA
Apt,Campo di Marte,Paid,NA,On_premises,52,100,2,NA,1,100,3,0.1,2,1,918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,842724,773620632,2,52,19960954,Campo di Marte,Apt,Apartment,Paid,NA,On_premises,3.9512437185814275,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,6.822197390620491,46.54237723658903,317.5212845367322,4.605170185988092
Apt,Centro Storico,No_parking,No_parking,No_parking,121,NA,4,1,1,NA,0,NA,1,2,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,121,19961949,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.795790545596741,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,NA,NA,NA,NA
Apt,Centro Storico,No_parking,No_parking,No_parking,91,NA,4,2,1,82,54,1.31,2,2,1231,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1515361,1865409391,2,91,19962523,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.51085950651685,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.007333185232471,7.115582126184454,50.631508994475674,360.2726604228385,4.406719247264253
Apt,Campo di Marte,No_parking,No_parking,No_parking,46,NA,4,2,1,90,2,0.05,6,2,1223,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1495729,1829276567,3,46,19965870,Campo di Marte,Apt,Apartment,No_parking,No_parking,No_parking,3.828641396489095,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.0986122886681098,7.109062135687172,50.53876444906106,359.28321672923295,4.499809670330265
Apt,Centro Storico,Paid,No_parking,Off_premises,40,100,4,1,1,94,94,2.29,2,2,1232,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1517824,1869959168,2,40,19965902,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,3.6888794541139363,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.553876891600541,7.116394144093465,50.64306561408776,360.3960155750352,4.543294782270004
Apt,Rifredi,Free,NA,Off_premises,60,NA,6,1,1,100,2,0.05,2,4,1150,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,1,1,1322500,1520875000,2,60,19966308,Rifredi,Apt,Apartment,Free,NA,Off_premises,4.0943445622221,1.791759469228055,3.210401995568401,1.3862943611198906,1.0986122886681098,7.047517221357296,49.66749898532766,350.0325544408427,4.605170185988092
Apt,Centro Storico,No_parking,No_parking,No_parking,34,100,3,1,1,99,179,4.52,1,2,1188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,1,2,1411344,1676676672,1,34,19996700,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.5263605246161616,1.0986122886681098,1.206948960812582,0.6931471805599453,5.19295685089021,7.080026499922591,50.126775239606125,354.898897052075,4.59511985013459
Apt,Centro Storico,No_parking,No_parking,No_parking,80,NA,2,1,1,100,3,0.09,3,2,959,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,919681,881974079,3,80,19998384,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.382026634673881,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.3862943611198906,6.8658910748834385,47.14046025216406,323.6612653112307,4.605170185988092
Apt,Centro Storico,Free,NA,On_premises,55,100,3,1,1,99,129,3.47,1,1,1115,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,1243225,1386195875,1,55,20005861,Centro Storico,Apt,Apartment,Free,NA,On_premises,4.007333185232471,1.0986122886681098,1.206948960812582,0,4.867534450455582,7.016609683894219,49.232811456118135,345.44742162833677,4.59511985013459
Apt,Campo di Marte,Paid,NA,On_premises,100,100,6,2,1,100,38,0.92,2,2,1239,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,1,1535121,1902014919,2,100,20021183,Campo di Marte,Apt,Apartment,Paid,NA,On_premises,4.605170185988092,1.791759469228055,3.210401995568401,0.6931471805599453,3.6635616461296463,7.122059881629142,50.72373695751131,361.2574920314008,4.605170185988092
Apt,Centro Storico,Paid,No_parking,Off_premises,75,100,3,1,2,87,122,2.97,1,1,1230,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,2,2,1512900,1860867000,1,75,20039499,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.31748811353631,1.0986122886681098,1.206948960812582,0,4.812184355372417,7.114769448366463,50.61994430340882,360.14923320790507,4.465908118654584
Apt,Campo di Marte,Paid,No_parking,Off_premises,99,100,4,1,1,96,44,1.11,1,2,1192,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1420864,1693669888,1,99,20039719,Campo di Marte,Apt,Apartment,Paid,No_parking,Off_premises,4.59511985013459,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.8066624897703196,7.083387847625295,50.17438339988571,355.40461763684283,4.564348191467836
Apt,Centro Storico,Paid,No_parking,Off_premises,120,NA,2,1,1,90,22,0.55,2,1,1202,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1444804,1736654408,2,120,20047031,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.787491742782046,0.6931471805599453,0.4804530139182014,0,3.1354942159291497,7.091742115095153,50.292806227014275,356.6636120064369,4.499809670330265
Apt,Centro Storico,Paid,No_parking,Off_premises,108,95,6,3,2,99,148,3.59,1,4,1236,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,2,1527696,1888232256,1,108,20053617,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.68213122712422,1.791759469228055,3.210401995568401,1.3862943611198906,5.003946305945459,7.119635638017636,50.689211618130784,360.88871749946156,4.59511985013459
Apt,Centro Storico,Paid,No_parking,Off_premises,99,NA,4,2,1,96,50,1.25,2,3,1198,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1435204,1719374392,2,99,20074909,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.59511985013459,1.3862943611198906,1.9218120556728056,1.0986122886681098,3.9318256327243257,7.088408778675395,50.2455390136024,356.1609198332963,4.564348191467836
Apt,Centro Storico,No_parking,No_parking,No_parking,185,NA,4,1,1,NA,0,NA,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,NA,NA,1,185,20078156,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,5.220355825078324,1.3862943611198906,1.9218120556728056,0,0,NA,NA,NA,NA
Apt,Centro Storico,Paid,No_parking,Off_premises,121,100,4,1,1,80,2,0.05,3,2,1195,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1428025,1706489875,3,121,20114506,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.795790545596741,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.0986122886681098,7.085901464365611,50.209999562698705,355.7831094271234,4.382026634673881
Apt,Isolotto Legnaia,Paid,No_parking,Off_premises,176,100,6,2,1,NA,0,NA,3,3,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,0,NA,NA,3,176,20115383,Isolotto Legnaia,Apt,Apartment,Paid,No_parking,Off_premises,5.170483995038151,1.791759469228055,3.210401995568401,1.0986122886681098,0,NA,NA,NA,NA
Apt,Isolotto Legnaia,Paid,No_parking,Off_premises,185,100,6,1,2,NA,0,NA,3,4,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,0,NA,NA,3,185,20116603,Isolotto Legnaia,Apt,Apartment,Paid,No_parking,Off_premises,5.220355825078324,1.791759469228055,3.210401995568401,1.3862943611198906,0,NA,NA,NA,NA
Apt,Centro Storico,No_parking,No_parking,No_parking,390,100,6,3,2,99,158,3.85,2,5,1230,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,2,1512900,1860867000,2,390,20117870,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,5.966146739123692,1.791759469228055,3.210401995568401,1.6094379124341003,5.0689042022202315,7.114769448366463,50.61994430340882,360.14923320790507,4.59511985013459
Apt,Centro Storico,Paid,No_parking,On_premises,75,NA,4,1,1,98,64,1.6,2,1,1199,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1437601,1723683599,2,75,20131772,Centro Storico,Apt,Apartment,Paid,No_parking,On_premises,4.31748811353631,1.3862943611198906,1.9218120556728056,0,4.174387269895637,7.089243155027514,50.25736851110446,356.28670570704264,4.584967478670572
Apt,Centro Storico,No_parking,No_parking,No_parking,160,NA,4,2,2,100,2,0.05,3,5,1195,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,1,1428025,1706489875,3,160,20134357,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,5.075173815233827,1.3862943611198906,1.9218120556728056,1.6094379124341003,1.0986122886681098,7.085901464365611,50.209999562698705,355.7831094271234,4.605170185988092
Apt,Centro Storico,Paid,No_parking,Off_premises,120,100,4,1,1,93,126,3.1,28,2,1219,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1485961,1811386459,3,120,20144255,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.787491742782046,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.844187086458591,7.105786129481271,50.49219651792843,358.78674966413837,4.532599493153256
Apt,Campo di Marte,No_parking,No_parking,No_parking,60,NA,2,1,1,95,8,0.26,2,1,919,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,844561,776151559,2,60,20147158,Campo di Marte,Apt,Apartment,No_parking,No_parking,No_parking,4.0943445622221,0.6931471805599453,0.4804530139182014,0,2.1972245773362196,6.823286122355687,46.557233507531706,317.67332528721425,4.553876891600541
Apt,Centro Storico,No_parking,No_parking,No_parking,100,NA,4,1,1,NA,0,NA,1,2,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,100,20150699,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.605170185988092,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,NA,NA,NA,NA
Apt,Centro Storico,Free,No_parking,Off_premises,160,NA,6,2,2.5,97,30,0.75,2,5,1196,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,1430416,1710777536,2,160,20161542,Centro Storico,Apt,Apartment,Free,No_parking,Off_premises,5.075173815233827,1.791759469228055,3.210401995568401,1.6094379124341003,3.4339872044851463,7.086737934510577,50.22185455243124,355.90912179818713,4.574710978503383
Apt,Centro Storico,Paid,No_parking,Off_premises,100,100,4,2,1,96,95,2.33,3,2,1223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1495729,1829276567,3,100,20179788,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.605170185988092,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.564348191467836,7.109062135687172,50.53876444906106,359.28321672923295,4.564348191467836
Apt,Rifredi,No_parking,No_parking,No_parking,30,NA,2,1,1,80,3,0.07,3,1,1237,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1530169,1892819053,3,30,20180900,Rifredi,Apt,Apartment,No_parking,No_parking,No_parking,3.4011973816621555,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,7.1204443723924875,50.70072806033585,361.01171379342026,4.382026634673881
Apt,Campo di Marte,No_parking,No_parking,No_parking,45,NA,4,2,1,NA,0,NA,30,2,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,3,45,20187149,Campo di Marte,Apt,Apartment,No_parking,No_parking,No_parking,3.8066624897703196,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,NA,NA,NA,NA
Apt,Centro Storico,No_parking,No_parking,No_parking,341,100,6,2,1.5,92,90,2.21,1,3,1221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,2,1490841,1820316861,1,341,20202107,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,5.831882477283517,1.791759469228055,3.210401995568401,1.0986122886681098,4.51085950651685,7.107425474110705,50.51549687003777,359.03512929146603,4.5217885770490405
Apt,Rifredi,No_parking,No_parking,No_parking,60,NA,4,2,1,93,13,0.34,3,3,1163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1352569,1573037747,3,60,20203449,Rifredi,Apt,Apartment,No_parking,No_parking,No_parking,4.0943445622221,1.3862943611198906,1.9218120556728056,1.0986122886681098,2.6390573296152584,7.0587581525186645,49.82606665574871,351.7101542142046,4.532599493153256
Apt,Centro Storico,Paid,NA,On_premises,136,NA,4,2,1,95,35,0.87,2,2,1206,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1454436,1754049816,2,136,20203510,Centro Storico,Apt,Apartment,Paid,NA,On_premises,4.912654885736052,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.58351893845611,7.095064377287131,50.33993851784883,357.16510453281353,4.553876891600541
Apt,Centro Storico,No_parking,No_parking,No_parking,51,NA,2,1,1,NA,0,NA,2,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,2,51,20205740,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.9318256327243257,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,NA,NA,NA,NA
Apt,Centro Storico,No_parking,No_parking,No_parking,53,NA,2,1,1,NA,0,NA,2,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,NA,NA,2,53,20220143,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.970291913552122,0.6931471805599453,0.4804530139182014,0,0,NA,NA,NA,NA
Apt,Centro Storico,Paid,No_parking,Off_premises,43,100,2,1,1,93,162,3.95,2,1,1230,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1512900,1860867000,2,43,20221050,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,3.7612001156935624,0.6931471805599453,0.4804530139182014,0,5.093750200806762,7.114769448366463,50.61994430340882,360.14923320790507,4.532599493153256
Apt,Centro Storico,No_parking,No_parking,No_parking,86,100,2,1,1,97,210,5.12,1,1,1229,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1510441,1856331989,1,86,20238378,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.454347296253507,0.6931471805599453,0.4804530139182014,0,5.351858133476067,7.113956109566034,50.60837152883191,360.0257338327215,4.574710978503383
Apt,Centro Storico,Paid,No_parking,Off_premises,97,100,3,1,1,85,11,0.27,1,2,1212,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,1468944,1780360128,1,97,20239545,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.574710978503383,1.0986122886681098,1.206948960812582,0.6931471805599453,2.4849066497880004,7.10002716662926,50.41038576687351,357.9151084250629,4.442651256490317
Apt,Centro Storico,No_parking,No_parking,No_parking,101,NA,6,2,1.5,99,31,0.78,2,4,1197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,1,1432809,1715072373,2,101,20244585,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.61512051684126,1.791759469228055,3.210401995568401,1.3862943611198906,3.4657359027997265,7.087573705557973,50.23370103171678,356.03505856525624,4.59511985013459
Apt,Centro Storico,No_parking,No_parking,No_parking,60,100,4,1,1,96,140,3.5,2,2,1199,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1437601,1723683599,2,60,20245160,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.0943445622221,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.948759890378168,7.089243155027514,50.25736851110446,356.28670570704264,4.564348191467836
Apt,Centro Storico,No_parking,No_parking,No_parking,54,100,4,1,1,97,62,1.52,1,2,1224,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1498176,1833767424,1,54,20245384,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.9889840465642745,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.143134726391533,7.1098794630722715,50.55038597941685,359.40715112543234,4.574710978503383
Apt,Centro Storico,No_parking,No_parking,No_parking,55,100,3,1,1,100,149,3.9,2,1,1144,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,1308736,1497193984,2,55,20260283,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.007333185232471,1.0986122886681098,1.206948960812582,0,5.0106352940962555,7.042286171939743,49.59379452749372,349.2536934149899,4.605170185988092
Apt,Centro Storico,Paid,NA,On_premises,67,NA,4,1,1,60,1,0.05,1,2,586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,343396,201230056,1,67,20260975,Centro Storico,Apt,Apartment,Paid,NA,On_premises,4.204692619390966,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,6.373319789577012,40.61920514021397,258.879183957014,4.0943445622221
Apt,Centro Storico,Paid,No_parking,Off_premises,76,100,4,NA,1,99,80,1.95,1,2,1228,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,2,1507984,1851804352,1,76,20264241,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.330733340286331,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.394449154672439,7.113142108707088,50.59679065866192,359.90216219956545,4.59511985013459
Apt,Centro Storico,Paid,NA,On_premises,77,NA,3,1,1.5,99,21,0.68,4,2,930,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,864900,804357000,3,77,20282623,Centro Storico,Apt,Apartment,Paid,NA,On_premises,4.343805421853684,1.0986122886681098,1.206948960812582,0.6931471805599453,3.091042453358316,6.835184586147301,46.719748326705655,319.3381036313797,4.59511985013459
Apt,Centro Storico,No_parking,No_parking,No_parking,45,100,2,1,1,94,138,3.44,2,1,1203,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1447209,1740992427,2,45,20297292,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.8066624897703196,0.6931471805599453,0.4804530139182014,0,4.9344739331306915,7.0925737159746784,50.30460191653486,356.78909734578457,4.543294782270004
Apt,Centro Storico,Free,NA,Off_premises,47,95,2,1,1,100,2,0.11,1,2,555,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,308025,170953875,1,47,20303436,Centro Storico,Apt,Apartment,Free,NA,Off_premises,3.8501476017100584,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.0986122886681098,6.318968113746434,39.92935802254417,252.312340146822,4.605170185988092
Apt,Centro Storico,No_parking,No_parking,No_parking,55,100,3,1,1,96,97,2.43,2,2,1198,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,1435204,1719374392,2,55,20305031,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.007333185232471,1.0986122886681098,1.206948960812582,0.6931471805599453,4.584967478670572,7.088408778675395,50.2455390136024,356.1609198332963,4.564348191467836
Apt,Isolotto Legnaia,Free,No_parking,On_premises,110,100,5,4,2,100,4,0.13,7,5,912,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2,1,831744,758550528,3,110,20320632,Isolotto Legnaia,Apt,Apartment,Free,No_parking,On_premises,4.700480365792417,1.6094379124341003,2.5902903939802346,1.6094379124341003,1.6094379124341003,6.815639990074331,46.45294847430043,316.6065732783044,4.605170185988092
Apt,Centro Storico,No_parking,No_parking,No_parking,21,100,2,1,1,93,109,2.74,3,1,1194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1425636,1702209384,3,21,20327337,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.044522437723423,0.6931471805599453,0.4804530139182014,0,4.700480365792417,7.085064293952548,50.19813604944131,355.6570213468688,4.532599493153256
Apt,Centro Storico,Free,NA,Off_premises,46,0,2,1,1,97,82,2.02,2,1,1219,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1485961,1811386459,2,46,20329178,Centro Storico,Apt,Apartment,Free,NA,Off_premises,3.828641396489095,0.6931471805599453,0.4804530139182014,0,4.418840607796598,7.105786129481271,50.49219651792843,358.78674966413837,4.574710978503383
Apt,Rifredi,No_parking,No_parking,No_parking,50,100,4,NA,1,NA,0,NA,3,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,3,50,20335827,Rifredi,Apt,Apartment,No_parking,No_parking,No_parking,3.912023005428146,1.3862943611198906,1.9218120556728056,0,0,NA,NA,NA,NA
Apt,Centro Storico,Paid,No_parking,Off_premises,40,100,4,1,1,97,89,2.18,2,1,1226,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1503076,1842771176,2,40,20346932,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,3.6888794541139363,1.3862943611198906,1.9218120556728056,0,4.499809670330265,7.111512116496157,50.57360458307165,359.65480176739965,4.574710978503383
Apt,Centro Storico,No_parking,No_parking,No_parking,59,NA,3,NA,1,94,7,0.17,1,2,1227,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,1505529,1847284083,1,59,20348593,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.07753744390572,1.0986122886681098,1.206948960812582,0.6931471805599453,2.0794415416798357,7.112327444710911,50.58520168078804,359.7785182105053,4.543294782270004
Apt,Centro Storico,Paid,NA,On_premises,50,NA,4,1,1,99,38,0.95,2,3,1193,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1423249,1697936057,2,50,20354574,Centro Storico,Apt,Apartment,Paid,NA,On_premises,3.912023005428146,1.3862943611198906,1.9218120556728056,1.0986122886681098,3.6635616461296463,7.084226422097916,50.186263999550235,355.53085745199525,4.59511985013459
Apt,Centro Storico,No_parking,No_parking,No_parking,38,83,6,2,2,97,20,0.5,1,3,1204,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,1449616,1745337664,1,38,20377027,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.6375861597263857,1.791759469228055,3.210401995568401,1.0986122886681098,3.044522437723423,7.093404625868766,50.31638918629641,356.91450781108813,4.574710978503383
