f_room_type,f_neighbourhood_cleansed,f_parking_free_vs_paid,f_parking_type,f_parking_on_vs_off_premises,euro_price_day,p_host_response_rate,n_accommodates,n_bedrooms,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_airconditioning,d_balcony,d_bathtub,d_bedlinens,d_breakfast,d_changingtable,d_cleaningproducts,d_complimentarybreakfastbuffet,d_conditioner,d_dedicatedworkspace,d_dedicatedworkspacetable,d_diningareafor12people,d_dryer,d_espressomachine,d_gasstove,d_hairdryer,d_hangers,d_hottub,d_inductionstove,d_ironingboard,d_laundromatnearby,d_luggagestorage,d_nespressomachine,d_piano,d_pool,d_portableairconditioning,d_roomdarkeningshades,d_samsungrefrigerator,d_sunloungers,d_valetparkingu2014u20ac30day,d_wifi,d_windowacunit,price,id,neighbourhood_cleansed,room_type,property_type,parking_free_vs_paid,parking_type,parking_on_vs_off_premises
Apt,Isolotto Legnaia,No_parking,No_parking,No_parking,79,NA,6,2,1,NA,0,NA,3,4,NA,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,44400378,Isolotto Legnaia,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Gavinana Galluzzo,Free,No_parking,On_premises,80,100,4,2,1,100,1,0.43,2,3,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,44413296,Gavinana Galluzzo,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Isolotto Legnaia,Paid,No_parking,Off_premises,74,NA,3,2,1,100,1,0.23,2,4,128,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,74,44415970,Isolotto Legnaia,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Isolotto Legnaia,Free,No_parking,Off_premises,60,100,3,1,1,100,11,2.87,1,2,114,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,44416531,Isolotto Legnaia,Entire home/apt,Apartment,Free,No_parking,Off_premises
Apt,Gavinana Galluzzo,Free,NA,On_premises,60,100,4,1,1,100,1,0.3,2,2,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,44423372,Gavinana Galluzzo,Entire home/apt,Apartment,Free,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,50,NA,2,1,1,NA,0,NA,2,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,44423622,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,74,100,5,2,2,NA,0,NA,1,3,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74,44423778,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Free,No_parking,On_premises,79,100,4,2,1,96,5,1.15,2,2,129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,79,44426605,Centro Storico,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,79,100,6,3,3,NA,0,NA,1,6,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,44431554,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Free,NA,On_premises,189,100,6,2,2,NA,0,NA,15,4,NA,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,189,44437523,Centro Storico,Entire home/apt,Apartment,Free,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,54,100,4,1,1,NA,0,NA,1,2,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,44439990,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,144,NA,4,1,1,NA,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,44440420,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,57,100,4,1,1,NA,0,NA,1,2,NA,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,44441165,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,50,95,4,1,1,NA,0,NA,2,1,NA,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,44452370,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,63,95,4,1,1,NA,0,NA,2,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,44452726,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,48,NA,2,1,1,NA,0,NA,28,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,44456079,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,Free,NA,Off_premises,200,NA,4,2,2,NA,0,NA,1,4,NA,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,44457143,Campo di Marte,Entire home/apt,Apartment,Free,NA,Off_premises
Apt,Rifredi,No_parking,No_parking,No_parking,70,80,6,2,3,NA,0,NA,1,4,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,44466191,Rifredi,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Rifredi,No_parking,No_parking,No_parking,80,NA,4,2,1,NA,0,NA,5,2,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,44470330,Rifredi,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Free,No_parking,On_premises,46,100,6,2,1,100,2,0.58,1,3,103,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,44471267,Centro Storico,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,90,0,6,1,1,NA,0,NA,2,3,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,44483852,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,179,NA,4,2,2,NA,0,NA,7,4,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,179,44485566,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,40,100,2,1,1,NA,0,NA,30,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,44485791,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Isolotto Legnaia,Free,NA,On_premises,70,100,6,3,2,100,2,0.53,2,1,113,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,44488746,Isolotto Legnaia,Entire home/apt,Apartment,Free,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,78,NA,4,2,1,NA,0,NA,2,3,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,44497760,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,No_parking,No_parking,No_parking,60,100,2,1,1,NA,0,NA,3,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,44513740,Campo di Marte,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Rifredi,Free,NA,On_premises,44,100,4,1,1,NA,0,NA,7,2,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,44517364,Rifredi,Entire home/apt,Apartment,Free,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,79,90,4,2,1,100,4,0.93,1,2,128,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,44518477,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Gavinana Galluzzo,Free,NA,On_premises,90,83,4,2,1,100,1,0.24,2,3,126,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,90,44523551,Gavinana Galluzzo,Entire home/apt,Apartment,Free,NA,On_premises
Apt,Centro Storico,Free,NA,Off_premises,94,100,4,2,1,90,6,1.44,1,2,124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,44524796,Centro Storico,Entire home/apt,Apartment,Free,NA,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,30,100,5,3,2,100,8,1.8,2,3,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,44537415,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,Paid,NA,On_premises,80,NA,5,2,1,NA,0,NA,5,3,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,44543669,Campo di Marte,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,108,100,4,2,2,100,1,0.23,2,2,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108,44549054,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Rifredi,No_parking,No_parking,No_parking,100,NA,4,1,1,NA,0,NA,1,3,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,44556676,Rifredi,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,65,100,5,2,1,80,1,0.27,2,3,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,44564668,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,110,100,4,1,1,NA,0,NA,2,2,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,110,44567908,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,66,100,4,1,1,80,1,0.41,2,2,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,66,44569166,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,75,NA,4,2,1,NA,0,NA,4,3,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,44569990,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,95,100,4,1,1,NA,0,NA,2,2,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,95,44581548,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Isolotto Legnaia,Free,NA,On_premises,77,100,4,1,1.5,89,7,2.41,2,2,86,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,44585466,Isolotto Legnaia,Entire home/apt,Apartment,Free,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,80,100,6,2,1,90,2,0.5,1,3,120,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,44586991,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,80,100,4,2,2,NA,0,NA,1,2,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,44589312,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,60,NA,3,3,1.5,NA,0,NA,1,3,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,44593271,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Isolotto Legnaia,Paid,No_parking,Off_premises,60,95,4,1,1,100,1,0.68,1,1,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,44612146,Isolotto Legnaia,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Isolotto Legnaia,Free,No_parking,On_premises,73,95,2,NA,1,80,1,1,1,1,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,44613557,Isolotto Legnaia,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,77,100,2,1,1,NA,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,44619155,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,100,100,2,1,1,NA,0,NA,7,1,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,44630707,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,116,100,5,2,1,NA,0,NA,1,5,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,116,44641957,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Isolotto Legnaia,No_parking,No_parking,No_parking,89,95,4,1,1,NA,0,NA,1,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89,44642537,Isolotto Legnaia,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Rifredi,Paid,Lot,On_premises,80,NA,6,3,1,100,1,0.25,2,3,121,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,80,44653054,Rifredi,Entire home/apt,Apartment,Paid,Lot,On_premises
Apt,Isolotto Legnaia,No_parking,No_parking,No_parking,50,95,4,1,1,NA,0,NA,1,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,44659383,Isolotto Legnaia,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Isolotto Legnaia,No_parking,No_parking,No_parking,62,95,3,1,1,NA,0,NA,1,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,44659775,Isolotto Legnaia,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Isolotto Legnaia,No_parking,No_parking,No_parking,113,95,6,2,1,NA,0,NA,1,3,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113,44661855,Isolotto Legnaia,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Isolotto Legnaia,No_parking,No_parking,No_parking,73,95,2,1,1,NA,0,NA,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,44662903,Isolotto Legnaia,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Gavinana Galluzzo,No_parking,No_parking,No_parking,50,NA,3,1,1,20,1,0.23,1,2,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,44663358,Gavinana Galluzzo,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,NA,On_premises,110,100,4,2,2,NA,0,NA,1,2,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,44675512,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,53,100,5,2,1,80,1,0.26,2,3,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,53,44676450,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,80,100,2,1,1,NA,0,NA,1,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,44677687,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Isolotto Legnaia,No_parking,No_parking,No_parking,88,95,2,1,1,NA,0,NA,1,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,44677819,Isolotto Legnaia,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,Free,No_parking,On_premises,35,NA,4,1,1,100,4,1.38,2,4,86,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,35,44690914,Campo di Marte,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,109,0,4,1,1,100,1,0.39,1,2,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,109,44692817,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Isolotto Legnaia,No_parking,No_parking,No_parking,299,95,2,1,1,NA,0,NA,1,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,299,44694121,Isolotto Legnaia,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Isolotto Legnaia,No_parking,No_parking,No_parking,47,95,2,1,1,100,2,0.97,1,1,61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,44694506,Isolotto Legnaia,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Isolotto Legnaia,No_parking,No_parking,No_parking,62,95,2,1,1,NA,0,NA,1,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,44694822,Isolotto Legnaia,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,153,NA,4,2,1,NA,0,NA,1,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153,44723034,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,135,100,6,3,2.5,NA,0,NA,3,6,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,44737315,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,80,100,6,3,3,NA,0,NA,1,6,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,44751684,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,53,NA,2,2,1,NA,0,NA,3,5,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,44774538,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Gavinana Galluzzo,No_parking,No_parking,No_parking,21,100,6,2,1.5,NA,0,NA,3,3,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44778244,Gavinana Galluzzo,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,600,100,4,2,2,NA,0,NA,7,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,600,44793005,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Gavinana Galluzzo,Free,NA,On_premises,60,100,4,1,1,NA,0,NA,2,2,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60,44826428,Gavinana Galluzzo,Entire home/apt,Apartment,Free,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,55,100,3,2,1.5,100,2,0.51,2,2,117,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,55,44828905,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Free,No_parking,On_premises,65,100,2,NA,1,NA,0,NA,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,44832187,Centro Storico,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,51,100,4,1,1,50,2,0.7,2,2,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,44933369,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,174,100,5,3,2,NA,0,NA,3,5,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,174,44953273,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,70,NA,2,1,1,100,1,0.25,1,2,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,44962263,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,50,100,4,1,1,76,5,1.6,2,3,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,44986376,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,89,100,5,2,1,NA,0,NA,2,3,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89,44989124,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,210,100,2,1,1,NA,0,NA,2,1,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,210,44993613,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,70,80,4,3,2,NA,0,NA,7,4,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,44998727,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Free,NA,On_premises,44,96,4,1,1,20,1,0.35,1,2,85,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,45008338,Centro Storico,Entire home/apt,Apartment,Free,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,199,NA,4,1,0,NA,0,NA,1,2,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,45049398,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,135,100,4,2,1,NA,0,NA,1,4,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,45051699,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,80,100,2,2,1,100,2,0.55,1,1,108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,45052666,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,50,NA,2,1,1,100,1,0.29,1,1,103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,45067467,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,50,NA,2,NA,1,100,3,0.84,1,0,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,45067854,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
