"f_room_type","f_neighbourhood_cleansed","f_parking_free_vs_paid","f_parking_type","f_parking_on_vs_off_premises","euro_price_day","n_accommodates","n_bedrooms","n_bathrooms","n_review_scores_rating","n_number_of_reviews","n_reviews_per_month","n_minimum_nights","n_beds","n_days_since","d_airconditioning","d_balcony","d_bathtub","d_bedlinens","d_breakfast","d_changingtable","d_cleaningproducts","d_complimentarybreakfastbuffet","d_conditioner","d_dedicatedworkspace","d_dedicatedworkspacetable","d_diningareafor12people","d_dryer","d_espressomachine","d_gasstove","d_hairdryer","d_hangers","d_hottub","d_inductionstove","d_ironingboard","d_laundromatnearby","d_luggagestorage","d_nespressomachine","d_piano","d_pool","d_portableairconditioning","d_roomdarkeningshades","d_samsungrefrigerator","d_sunloungers","d_valetparkingu2014u20ac30day","d_wifi","d_windowacunit","n_accommodates2","f_bathroom","f_number_of_reviews","n_days_since2","n_days_since3","f_minimum_nights","price","id","neighbourhood_cleansed","room_type","property_type","parking_free_vs_paid","parking_type","parking_on_vs_off_premises","ln_price","ln_accommodates","ln_accommodates2","ln_beds","ln_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","ln_review_scores_rating","flag_days_since","flag_review_scores_rating","flag_reviews_per_month"
"Apt","Centro Storico","No_parking","No_parking","No_parking",30,3,1.5,1,80,10,1.99,3,2,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,22500,3375000,3,30,43693527,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.4,1.1,1.21,0.693,2.4,5.01,25.1,126,4.38,0,0,0
"Apt","Centro Storico","Free","No_parking","On_premises",40,4,1,1,91,7,1.35,2,1,154,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,23716,3652264,2,40,43699928,"Centro Storico","Apt","Apartment","Free","No_parking","On_premises",3.69,1.39,1.92,0,2.08,5.04,25.4,128,4.51,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",52,2,1,1,90,2,0.34,2,1,177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,31329,5545233,2,52,43704690,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",3.95,0.693,0.48,0,1.1,5.18,26.8,139,4.5,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",60,4,2,1,96,0,0.92,1,4,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,60,43707131,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",4.09,1.39,1.92,1.39,0,NA,NA,NA,NA,0,0,0
"Apt","Rifredi","No_parking","No_parking","No_parking",40,4,2,1,90,2,0.33,3,4,181,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,32761,5929741,3,40,43709604,"Rifredi","Apt","Apartment","No_parking","No_parking","No_parking",3.69,1.39,1.92,1.39,1.1,5.2,27,140,4.5,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",53,6,2,2,100,2,0.77,1,3,77,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,5929,456533,1,53,43709831,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.97,1.79,3.21,1.1,1.1,4.34,18.9,82,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",53,6,2,2,70,2,0.37,1,3,162,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,26244,4251528,1,53,43710184,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.97,1.79,3.21,1.1,1.1,5.09,25.9,132,4.25,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",100,4,1,2,100,3,0.75,3,2,119,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,1,14161,1685159,3,100,43711212,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.61,1.39,1.92,0.693,1.39,4.78,22.8,109,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",133,4,1,1,100,15,3.04,1,2,147,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,21609,3176523,1,133,43714315,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.89,1.39,1.92,0.693,2.77,4.99,24.9,124,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",150,6,4,2,96,0,0.92,3,6,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,0,NA,NA,3,150,43725380,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.01,1.79,3.21,1.79,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",69,4,1,1,96,0,0.92,2,2,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,2,69,43736458,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.23,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Campo di Marte","Paid","No_parking","Off_premises",81,6,3,2,96,0,0.92,1,3,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,2,0,NA,NA,1,81,43738867,"Campo di Marte","Apt","Apartment","Paid","No_parking","Off_premises",4.39,1.79,3.21,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Free","No_parking","On_premises",47,4,2,1,96,0,0.92,1,2,1194,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,47,43741085,"Centro Storico","Apt","Apartment","Free","No_parking","On_premises",3.85,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",188,6,2,3,96,9,1.73,1,2,155,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,24025,3723875,1,188,43751416,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.24,1.79,3.21,0.693,2.3,5.04,25.4,128,4.56,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",149,4,1,2,96,0,0.92,1,1,1194,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,0,NA,NA,1,149,43751508,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5,1.39,1.92,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",149,6,2,1,96,0,0.92,1,2,1194,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,0,NA,NA,1,149,43751545,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5,1.79,3.21,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",75,5,2,1,96,0,0.92,2,3,1194,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,0,NA,NA,2,75,43762942,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",4.32,1.61,2.59,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",43,2,1,1,100,1,0.38,2,1,78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,6084,474552,2,43,43765877,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.76,0.693,0.48,0,0.693,4.36,19,82.7,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",50,3,2,1,96,0,0.92,4,2,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,NA,NA,3,50,43768062,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.91,1.1,1.21,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",93,6,3,2,96,0,0.92,1,6,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,0,NA,NA,1,93,43777661,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.53,1.79,3.21,1.79,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",57,6,2,1,96,0,0.92,3,4,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,0,NA,NA,3,57,43782228,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.04,1.79,3.21,1.39,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",41,2,1,1,96,0,0.92,2,1,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,2,41,43782585,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.71,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",42,4,1,1,100,1,0.24,3,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,15625,1953125,3,42,43782716,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.74,1.39,1.92,0,0.693,4.83,23.3,113,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",128,4,1,1,96,0,0.92,2,1,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,2,128,43796149,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.85,1.39,1.92,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",146,4,2,1,96,0,0.92,2,2,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,NA,NA,2,146,43809493,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.98,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",260,4,2,2,96,0,0.92,1,2,1194,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,0,NA,NA,1,260,43813146,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.56,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",120,4,1,1,96,0,0.92,2,4,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,2,120,43816805,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.79,1.39,1.92,1.39,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",56,2,1,1,96,0,0.92,1,1,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,1,56,43817048,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.03,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",46,4,1,1,95,8,1.47,2,2,162,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,26244,4251528,2,46,43824297,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.83,1.39,1.92,0.693,2.2,5.09,25.9,132,4.55,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",99,3,1,1,84,58,9.67,1,2,179,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,32041,5735339,1,99,43825638,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.6,1.1,1.21,0.693,4.08,5.19,26.9,140,4.43,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",46,2,1,1,96,0,0.92,1,1,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,1,46,43827098,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.83,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",46,3,1,1,96,0,0.92,1,1,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,NA,NA,1,46,43828481,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.83,1.1,1.21,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",50,5,2,1,96,0,0.92,30,3,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,0,NA,NA,3,50,43841270,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.91,1.61,2.59,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",72,4,1,1,96,0,0.92,1,2,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,72,43854194,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",4.28,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",69,4,1,1,80,1,0.25,1,2,121,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,14641,1771561,1,69,43856220,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.23,1.39,1.92,0.693,0.693,4.8,23,110,4.38,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",44,2,1,1,83,6,1.16,3,1,154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,23716,3652264,3,44,43857921,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.78,0.693,0.48,0,1.95,5.04,25.4,128,4.42,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",31,4,2,1,86,7,1.27,2,3,165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,27225,4492125,2,31,43858303,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.43,1.39,1.92,1.1,2.08,5.11,26.1,133,4.45,0,0,0
"Apt","Campo di Marte","Paid","No_parking","Off_premises",86,4,1,1,100,2,0.47,2,1,128,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,16384,2097152,2,86,43863644,"Campo di Marte","Apt","Apartment","Paid","No_parking","Off_premises",4.45,1.39,1.92,0,1.1,4.85,23.5,114,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",57,3,1.5,1,96,0,0.92,3,2,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,NA,NA,3,57,43876620,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.04,1.1,1.21,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",30,2,1,1,96,5,1.15,3,1,130,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,16900,2197000,3,30,43877520,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.4,0.693,0.48,0,1.79,4.87,23.7,115,4.56,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",227,6,3,3,96,0,0.92,2,4,1194,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,0,NA,NA,2,227,43887180,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.42,1.79,3.21,1.39,0,NA,NA,NA,NA,0,0,0
"Apt","Isolotto Legnaia","No_parking","No_parking","No_parking",74,4,1,1.5,96,0,0.92,1,2,1194,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,74,43890309,"Isolotto Legnaia","Apt","Apartment","No_parking","No_parking","No_parking",4.3,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",97,4,1,1,100,4,0.85,2,2,141,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,1,19881,2803221,2,97,43906590,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.57,1.39,1.92,0.693,1.61,4.95,24.5,121,4.61,0,0,0
"Apt","Isolotto Legnaia","Free","Unknown","On_premises",30,2,1,1,100,2,0.47,3,1,127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,16129,2048383,3,30,43927656,"Isolotto Legnaia","Apt","Apartment","Free","Unknown","On_premises",3.4,0.693,0.48,0,1.1,4.84,23.5,114,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",32,2,1,1,96,16,2.96,2,1,161,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,25921,4173281,2,32,43952242,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.47,0.693,0.48,0,2.83,5.08,25.8,131,4.56,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",58,2,1,1,96,0,0.92,2,1,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,2,58,43964994,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.06,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",40,2,1,1,96,0,0.92,2,1,1194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,NA,NA,2,40,43965395,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",3.69,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",120,4,2,1,96,0,0.92,1,2,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,120,43975620,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.79,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Rifredi","Free","Unknown","Off_premises",70,4,2,1,100,1,0.25,1,2,120,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,14400,1728000,1,70,43979845,"Rifredi","Apt","Apartment","Free","Unknown","Off_premises",4.25,1.39,1.92,0.693,0.693,4.79,22.9,110,4.61,0,0,0
"Apt","Centro Storico","Paid","No_parking","On_premises",77,4,1,1,100,6,1.68,2,2,106,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,11236,1191016,2,77,43982139,"Centro Storico","Apt","Apartment","Paid","No_parking","On_premises",4.34,1.39,1.92,0.693,1.95,4.66,21.7,101,4.61,0,0,0
"Apt","Isolotto Legnaia","No_parking","No_parking","No_parking",37,5,3,1,100,1,0.53,1,5,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,3136,175616,1,37,43988147,"Isolotto Legnaia","Apt","Apartment","No_parking","No_parking","No_parking",3.61,1.61,2.59,1.61,0.693,4.03,16.2,65.2,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",57,2,1,1,96,0,0.92,3,1,1194,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,NA,NA,3,57,44007512,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.04,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",90,2,1,1,96,0,0.92,1,1,1194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,NA,NA,1,90,44014474,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.5,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",54,2,1,1,98,10,4.41,1,1,67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,4489,300763,1,54,44015000,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.99,0.693,0.48,0,2.4,4.2,17.7,74.3,4.58,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",72,4,1,1,96,0,0.92,2,0,1194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,NA,NA,2,72,44018396,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.28,1.39,1.92,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",135,4,1,1,96,0,0.92,2,4,1194,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,2,135,44023799,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.91,1.39,1.92,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",70,3,1,1,96,0,0.92,2,2,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,NA,NA,2,70,44026834,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.25,1.1,1.21,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",57,2,1,1,96,0,0.92,2,1,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,NA,NA,2,57,44027513,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.04,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",45,2,1,1,96,0,0.92,2,1,1194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,NA,NA,2,45,44027794,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.81,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",109,4,2,1,96,0,0.92,2,2,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,2,109,44028799,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.69,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Free","Garage","On_premises",109,6,2,2,80,1,0.41,1,2,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,5329,389017,1,109,44029619,"Centro Storico","Apt","Apartment","Free","Garage","On_premises",4.69,1.79,3.21,0.693,0.693,4.29,18.4,79,4.38,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",131,2,1,1,96,0,0.92,2,1,1194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,2,131,44030772,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.88,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",33,6,3,2.5,93,3,0.61,2,3,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,21609,3176523,2,33,44043674,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.5,1.79,3.21,1.1,1.39,4.99,24.9,124,4.53,0,0,0
"Apt","Centro Storico","Free","Unknown","Off_premises",80,4,3,1,96,0,0.92,1,4,1194,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,80,44044178,"Centro Storico","Apt","Apartment","Free","Unknown","Off_premises",4.38,1.39,1.92,1.39,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",93,5,2,2.5,100,2,0.37,1,5,161,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2,1,25921,4173281,1,93,44045733,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.53,1.61,2.59,1.61,1.1,5.08,25.8,131,4.61,0,0,0
